"Symbol","Description","Local Symbol","IPO Date","Category1","Category2","Category3","GICS Sector","ISIN","SEDOL","Market Cap","Currency","Actions"
"JT:6317","Kitagawa Corporation","6317","01/05/1984","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3237200005","6494102","0","JPY","Analyze"
"JT:6323","Rorze Corp","6323","12/25/1997","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3982200002","6096650","0","JPY","Analyze"
"JT:6324","Harmonic Drive Systems Inc","6324","03/23/1998","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3765150002","6108179","0","JPY","Analyze"
"JT:6326","Kubota Corporation","6326","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3266400005","6497509","0","JPY","Analyze"
"JT:6330","Toyo Engineering Corporation","6330","01/05/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3607800004","6899718","0","JPY","Analyze"
"JT:6332","Tsukishima Kikai Co., Ltd","6332","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3532200007","6906823","0","JPY","Analyze"
"JT:6333","Teikoku Electric Mfg.Co.,Ltd","6333","02/28/2005","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3541800003","6155829","0","JPY","Analyze"
"JT:6339","Sintokogio,Ltd","6339","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3378200004","6804626","0","JPY","Analyze"
"JT:6340","Shibuya Corporation","6340","03/26/1985","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3356000004","6804239","0","JPY","Analyze"
"JT:6345","Aichi Corporation","6345","04/30/1987","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3103200006","6010092","0","JPY","Analyze"
"JT:6349","Komori Corporation","6349","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3305800009","6496658","0","JPY","Analyze"
"JT:6351","Tsurumi Manufacturing Co., Ltd","6351","07/15/1988","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3536200003","6906931","0","JPY","Analyze"
"JT:6355","Sumitomo Precision Products Co., Ltd","6355","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3405800008","6858883","0","JPY","Analyze"
"JT:6361","Ebara Corporation","6361","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3166000004","6302700","0","JPY","Analyze"
"JT:6363","Torishima Pump Mfg. Co., Ltd","6363","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3636600003","6896924","0","JPY","Analyze"
"JT:6364","Hokuetsu Industries Co., Ltd","6364","07/23/1985","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3841400009","","0","JPY","Analyze"
"JT:6366","Chiyoda Corporation","6366","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3528600004","6191704","0","JPY","Analyze"
"JT:6367","Daikin Industries,Ltd","6367","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3481800005","6250724","0","JPY","Analyze"
"JT:6368","Organo Corporation","6368","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3201600008","6470522","0","JPY","Analyze"
"JT:6369","Toyo Kanetsu K.K","6369","01/05/1984","Global Equity","Common stocks","Developed markets ex-US","Energy","JP3554400006","6899804","0","JPY","Analyze"
"JT:6370","Kurita Water Industries Ltd","6370","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3270000007","6497963","0","JPY","Analyze"
"JT:6371","Tsubakimoto Chain Co","6371","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3535400000","6906704","0","JPY","Analyze"
"JT:6379","Shinko Plantech Co., Ltd","6379","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3331600001","6774989","0","JPY","Analyze"
"JT:6381","ANEST IWATA Corporation","6381","01/05/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3122450004","6468141","0","JPY","Analyze"
"JT:6383","Daifuku Co., Ltd","6383","02/22/2018","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3497400006","6250025","0","JPY","Analyze"
"JT:6390","Kato Works Co., Ltd","6390","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3213800000","6484288","0","JPY","Analyze"
"JT:6395","Tadano Ltd","6395","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3465000002","6869722","0","JPY","Analyze"
"JT:6406","Fujitec Co.,Ltd","6406","01/05/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3818800009","6356826","0","JPY","Analyze"
"JT:6407","CKD Corporation","6407","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3346800000","6160050","0","JPY","Analyze"
"JT:6409","KITO Corporation","6409","08/09/2007","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3240800007","B2354J2","0","JPY","Analyze"
"JT:6412","Heiwa Corporation","6412","08/08/1988","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3834200002","6419581","0","JPY","Analyze"
"JT:6413","Riso Kagaku Corporation","6413","12/28/2006","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3974400008","6740849","0","JPY","Analyze"
"JT:6417","Sankyo Co., Ltd","6417","10/18/1991","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3326410002","6775432","0","JPY","Analyze"
"JT:6418","Japan Cash Machine Co., Ltd","6418","12/18/2000","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3697800005","6475895","0","JPY","Analyze"
"JT:6419","Mars Group Holdings Corporation","6419","11/25/1993","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3860220007","6592556","0","JPY","Analyze"
"JT:6420","Fukushima Industries Corp","6420","04/15/2002","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3805150004","6355210","0","JPY","Analyze"
"JT:6425","Universal Entertainment Corporation","6425","09/02/1998","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3126130008","6126892","0","JPY","Analyze"
"JT:6430","Daikoku Denki Co., Ltd","6430","11/06/2002","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3483100008","6548656","0","JPY","Analyze"
"JT:6432","Takeuchi Mfg. Co., Ltd","6432","12/13/2002","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3462660006","6565031","0","JPY","Analyze"
"JT:6436","Amano Corporation","6436","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3124400007","6027304","0","JPY","Analyze"
"JT:6440","Juki Corporation","6440","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3390400004","6895824","0","JPY","Analyze"
"JT:6444","Sanden Holdings Corporation","6444","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3336400001","6775186","0","JPY","Analyze"
"JT:6448","Brother Industries, Ltd","6448","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3830000000","6146500","0","JPY","Analyze"
"JT:6454","Max Co., Ltd","6454","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3864800002","6574220","0","JPY","Analyze"
"JT:6455","Morita Holdings Corporation","6455","01/05/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3925600003","6602745","0","JPY","Analyze"
"JT:6457","Glory Ltd","6457","12/20/2000","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3274400005","6374226","0","JPY","Analyze"
"JT:6458","Sinko Industries Ltd","6458","08/05/1985","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3372800007","6805179","0","JPY","Analyze"
"JT:6459","Daiwa Industries Ltd","6459","08/29/1991","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3505800007","6251772","0","JPY","Analyze"
"JT:6460","Sega Sammy Holdings Inc","6460","10/01/2004","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3419050004","B02RK08","0","JPY","Analyze"
"JT:6461","Nippon Piston Ring Co Ltd","6461","01/05/1984","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3747400004","","0","JPY","Analyze"
"JT:6462","Riken Corporation","6462","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3970600007","6740203","0","JPY","Analyze"
"JT:6463","TPR Co., Ltd","6463","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3542400001","6880927","0","JPY","Analyze"
"JT:6464","Tsubaki Nakashima Co., Ltd","6464","12/16/2015","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3534410000","B7T6PP7","0","JPY","Analyze"
"JT:6465","Hoshizaki Corporation","6465","12/10/2008","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3845770001","B3FF8W8","0","JPY","Analyze"
"JT:6470","Taiho Kogyo Co., Ltd","6470","03/23/2000","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3449080005","6145455","0","JPY","Analyze"
"JT:6472","NTN Corporation","6472","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3165600002","6651189","0","JPY","Analyze"
"JT:6473","JTEKT Corporation","6473","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3292200007","6497082","0","JPY","Analyze"
"JT:6479","MinebeaMitsumi Inc","6479","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3906000009","6642406","0","JPY","Analyze"
"JT:6480","Nippon Thompson Co., Ltd","6480","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3739400004","6643562","0","JPY","Analyze"
"JT:6481","THK Co., Ltd","6481","11/20/1989","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3539250005","6869131","0","JPY","Analyze"
"JT:6482","Yushin Precision Equipment Co., Ltd","6482","12/14/1999","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3944500002","6983893","0","JPY","Analyze"
"JT:6485","Maezawa Kyuso Industries Co., Ltd","6485","10/02/1991","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3860300007","6554415","0","JPY","Analyze"
"JT:6486","Eagle Industry Co.,Ltd","6486","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3130400009","6296706","0","JPY","Analyze"
"JT:6490","Nippon Pillar Packing Co. Ltd.","6490","01/09/2001","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3747800005","6641135","0","JPY","Analyze"
"JT:6498","KITZ Corporation","6498","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3240700009","6494276","0","JPY","Analyze"
"JT:6501","Hitachi, Ltd","6501","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3788600009","6429104","0","JPY","Analyze"
"JT:6502","Toshiba Corporation","6502","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3592200004","6897217","0","JPY","Analyze"
"JT:6503","Mitsubishi Electric Corporation","6503","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3902400005","6597045","0","JPY","Analyze"
"JT:6504","Fuji Electric Co., Ltd","6504","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3820000002","6356365","0","JPY","Analyze"
"JT:6506","YASKAWA Electric Corporation","6506","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3932000007","6986041","0","JPY","Analyze"
"JT:6507","Sinfonia Technology Co.,Ltd","6507","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3375400003","6804604","0","JPY","Analyze"
"JT:6508","MEIDENSHA CORP","6508","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3919800007","6575900","0","JPY","Analyze"
"JT:6516","Sanyo Denki Co., Ltd","6516","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3340800006","6776974","0","JPY","Analyze"
"JT:6517","Denyo Co., Ltd","6517","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3551600004","6263777","0","JPY","Analyze"
"JT:6523","PHC HOLDINGS CORP","6523","10/14/2021","Global Equity","Comon stocks","Developed markets ex-US","Health Care","","","0","JPY","Analyze"
"JT:6532","BayCurrent Consulting, Inc","6532","09/02/2016","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3835250006","BYP20B9","0","JPY","Analyze"
"JT:6535","i-mobile Co.,Ltd","6535","10/27/2016","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3105210003","BDB46M5","0","JPY","Analyze"
"JT:6539","Matching Service Japan Co., Ltd","6539","12/15/2016","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3167330004","BZ19ZZ0","0","JPY","Analyze"
"JT:6544","Japan Elevator Service Holdings Co., Ltd","6544","03/17/2017","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3389510003","BF0QWT5","0","JPY","Analyze"
"JT:6564","Midac Co.Ltd","6564","12/21/2018","Global Equity","Comon stocks","Developed markets ex-US","Industrials","JP3887800005","","0","JPY","Analyze"
"JT:6569","Nisso Corp","6569","03/16/2018","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3679860001","","0","JPY","Analyze"
"JT:6572","Rpa Holdings Inc","6572","03/28/2018","Global Equity","Common stocks","Developed markets ex-US","Communication Services","JP3100550007","BDCX8Y7","0","JPY","Analyze"
"JT:6584","Sanoh Industrial Co., Ltd","6584","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3325200008","6775807","0","JPY","Analyze"
"JT:6586","Makita Corporation","6586","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3862400003","6555805","0","JPY","Analyze"
"JT:6588","Toshiba Tec Corporation","6588","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3594000006","6894887","0","JPY","Analyze"
"JT:6590","Shibaura Mechatronics Corp","6590","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3355000005","","0","JPY","Analyze"
"JT:6592","Mabuchi Motor Co., Ltd","6592","12/05/1986","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3870000001","6551030","0","JPY","Analyze"
"JT:6594","Nidec Corporation","6594","09/16/1998","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3734800000","6640682","0","JPY","Analyze"
"JT:6615","UMC Electronics Co., Ltd","6615","03/15/2016","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3944330004","BZBVH94","0","JPY","Analyze"
"JT:6617","Takaoka Toko Co., Ltd","6617","10/01/2012","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3591600006","B8P15C0","0","JPY","Analyze"
"JT:6619","W-SCOPE Corporation","6619","12/16/2011","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3505970008","B5W49C9","0","JPY","Analyze"
"JT:6622","DAIHEN Corporation","6622","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3497800007","6661843","0","JPY","Analyze"
"JT:6630","Ya-Man Ltd","6630","01/27/2011","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3930050004","B4KSB19","0","JPY","Analyze"
"JT:6632","JVC KENWOOD Corporation","6632","10/01/2008","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3386410009","B3CY5L6","0","JPY","Analyze"
"JT:6640","Dai-ichi Seiko Co., Ltd","6640","03/03/2011","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3476210004","B1G2RD8","0","JPY","Analyze"
"JT:6641","Nissin Electric Co.,Ltd","6641","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3677600003","6641663","0","JPY","Analyze"
"JT:6644","Osaki Electric Co., Ltd","6644","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3187600006","6662006","0","JPY","Analyze"
"JT:6645","OMRON Corporation","6645","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3197800000","6659428","0","JPY","Analyze"
"JT:6651","Nitto Kogyo Corporation","6651","02/14/1990","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3682400001","6643283","0","JPY","Analyze"
"JT:6652","IDEC Corporation","6652","03/17/1989","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3138800002","6456737","0","JPY","Analyze"
"JT:6670","MCJ Co., Ltd","6670","06/01/2004","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3167420003","B00TL47","0","JPY","Analyze"
"JT:6674","GS Yuasa Corporation","6674","04/01/2004","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3385820000","6744250","0","JPY","Analyze"
"JT:6676","Melco Holdings Inc","6676","10/01/2003","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3921080002","6688143","0","JPY","Analyze"
"JT:6701","NEC Corporation","6701","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3733000008","6640400","0","JPY","Analyze"
"JT:6702","Fujitsu Limited","6702","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3818000006","6356945","0","JPY","Analyze"
"JT:6703","Oki Electric Industry Co., Ltd","6703","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3194000000","6657682","0","JPY","Analyze"
"JT:6706","Denki Kogyo Co.,Ltd","6706","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3550000008","6262600","0","JPY","Analyze"
"JT:6707","Sanken Electric Co., Ltd","6707","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3329600005","6774785","0","JPY","Analyze"
"JT:6718","Aiphone Co.,Ltd","6718","01/11/1999","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3105050003","6021492","0","JPY","Analyze"
"JT:6723","Renesas Electronics Corporation","6723","07/24/2003","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3164720009","6635677","0","JPY","Analyze"
"JT:6724","Seiko Epson Corporation","6724","06/24/2003","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3414750004","6616508","0","JPY","Analyze"
"JT:6727","Wacom Co., Ltd","6727","12/27/2005","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3993400005","6603920","0","JPY","Analyze"
"JT:6728","ULVAC, Inc","6728","04/20/2004","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3126190002","6599483","0","JPY","Analyze"
"JT:6736","Sun Corporation","6736","03/22/2002","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3336450006","6507118","0","JPY","Analyze"
"JT:6737","EIZO Corporation","6737","03/12/2002","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3651080008","6451817","0","JPY","Analyze"
"JT:6740","Japan Display Inc","6740","03/19/2014","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3389660006","BJYNHY0","0","JPY","Analyze"
"JT:6741","NIPPON SIGNAL LTD","6741","01/01/2001","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3716000009","6642525","0","JPY","Analyze"
"JT:6742","Kyosan Electric Manufacturing Co., Ltd","6742","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3248800009","6499163","0","JPY","Analyze"
"JT:6744","Nohmi Bosai Ltd","6744","01/10/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3759800000","6643681","0","JPY","Analyze"
"JT:6745","Hochiki Corporation","6745","01/05/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3837400005","6430065","0","JPY","Analyze"
"JT:6750","Elecom Co., Ltd","6750","03/08/2013","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3168200008","6388528","0","JPY","Analyze"
"JT:6752","Panasonic Corporation","6752","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3866800000","6572707","0","JPY","Analyze"
"JT:6753","Sharp Corporation","6753","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3359600008","6800602","0","JPY","Analyze"
"JT:6754","Anritsu Corporation","6754","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3128800004","6044109","0","JPY","Analyze"
"JT:6755","Fujitsu General Limited","6755","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3818400008","6364283","0","JPY","Analyze"
"JT:6758","Sony Corporation","6758","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3435000009","6821506","0","JPY","Analyze"
"JT:6762","TDK Corporation","6762","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3538800008","6869302","0","JPY","Analyze"
"JT:6768","Tamura Corporation","6768","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3471000004","6871040","0","JPY","Analyze"
"JT:6770","Alps Alpine Co., Ltd","6770","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3126400005","6021500","0","JPY","Analyze"
"JT:6779","Nihon Dempa Kogyo Co., Ltd","6779","03/01/1988","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3737800007","","0","JPY","Analyze"
"JT:6787","Meiko Electronics Co., Ltd","6787","12/11/2000","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3915350007","6302454","0","JPY","Analyze"
"JT:6788","Nihon Trim Co., Ltd","6788","11/28/2000","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3739700007","6305497","0","JPY","Analyze"
"JT:6789","Roland DG Corporation","6789","02/22/2018","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3983450002","6291400","0","JPY","Analyze"
"JT:6794","Foster Electric Company, Limited","6794","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3802800007","6349008","0","JPY","Analyze"
"JT:6798","SMK Corporation","6798","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3162400000","6805500","0","JPY","Analyze"
"JT:6800","Yokowo Ltd","6800","01/05/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3954200006","6986728","0","JPY","Analyze"
"JT:6804","Hosiden Corporation","6804","12/21/1992","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3845800006","6439813","0","JPY","Analyze"
"JT:6806","Hirose Electric Co.,Ltd","6806","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3799000009","6428725","0","JPY","Analyze"
"JT:6807","Japan Aviation Electronics Industry, Limited","6807","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3705600009","6470351","0","JPY","Analyze"
"JT:6809","TOA Corporation","6809","08/08/1996","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3538600002","6894434","0","JPY","Analyze"
"JT:6810","Maxell Holdings, Ltd","6810","03/18/2014","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3791800000","6429386","0","JPY","Analyze"
"JT:6814","Furuno Electric Co., Ltd","6814","01/05/1984","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3828400006","6357614","0","JPY","Analyze"
"JT:6815","Uniden Corp","6815","03/01/1988","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3952000002","","0","JPY","Analyze"
"JT:6816","Alpine Electronics, Inc","6816","03/16/1988","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3126200009","6021481","0","JPY","Analyze"
"JT:6817","Sumida Corporation","6817","08/09/1988","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3400800003","6808952","0","JPY","Analyze"
"JT:6820","Icom Incorporated","6820","01/31/2001","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3101400004","6458432","0","JPY","Analyze"
"JT:6832","AOI Electronics Co., Ltd","6832","08/10/2000","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3105280006","6270960","0","JPY","Analyze"
"JT:6841","Yokogawa Electric Corporation","6841","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3955000009","6986427","0","JPY","Analyze"
"JT:6844","SHINDENGEN ELECTRIC MANUFACTURING","6844","01/01/2001","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3377800002","6804541","0","JPY","Analyze"
"JT:6845","Azbil Corporation","6845","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3937200008","6985543","0","JPY","Analyze"
"JT:6849","Nihon Kohden Corporation","6849","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3706800004","6639970","0","JPY","Analyze"
"JT:6856","HORIBA, Ltd","6856","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3853000002","6437947","0","JPY","Analyze"
"JT:6857","Advantest Corporation","6857","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3122400009","6870490","0","JPY","Analyze"
"JT:6859","Espec Corp","6859","08/06/1985","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3469800001","6869658","0","JPY","Analyze"
"JT:6861","Keyence Corporation","6861","12/25/1989","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3236200006","6490995","0","JPY","Analyze"
"JT:6866","Hioki E.E. Corporation","6866","07/30/1991","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3783200003","6428446","0","JPY","Analyze"
"JT:6869","Sysmex Corporation","6869","07/25/1996","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3351100007","6883807","0","JPY","Analyze"
"JT:6871","Micronics Japan Co.,Ltd","6871","04/16/1997","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3750400008","6567305","0","JPY","Analyze"
"JT:6875","MegaChips Corporation","6875","08/07/1998","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3920860008","6123923","0","JPY","Analyze"
"JT:6877","Obara Group Incorporated","6877","08/28/2006","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3197650009","6117733","0","JPY","Analyze"
"JT:6890","Ferrotec Holdings Corporation","6890","10/21/1996","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3802720007","6354273","0","JPY","Analyze"
"JT:6902","DENSO Corporation","6902","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3551500006","6640381","0","JPY","Analyze"
"JT:6905","Cosel Co., Ltd","6905","12/09/1994","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3283700007","6199742","0","JPY","Analyze"
"JT:6908","Iriso Electronics Co., Ltd","6908","09/13/1994","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3149800009","6461128","0","JPY","Analyze"
"JT:6914","OPTEX Group Co., Ltd","6914","07/23/1991","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3197700002","6660914","0","JPY","Analyze"
"JT:6920","Lasertec Corporation","6920","03/14/2012","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3979200007","6506267","0","JPY","Analyze"
"JT:6923","Stanley Electric Co., Ltd","6923","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3399400005","6841106","0","JPY","Analyze"
"JT:6924","Iwasaki Electric Co., Ltd","6924","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3150800005","","0","JPY","Analyze"
"JT:6925","Ushio Inc","6925","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3156400008","6918981","0","JPY","Analyze"
"JT:6927","Helios Techno Holding Co Ltd","6927","04/11/2005","Global Equity","Common stocks","Developed markets ex-US","Unknown","JP3802700009","","0","JPY","Analyze"
"JT:6929","Nippon Ceramic Co., Ltd","6929","03/01/2000","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3725200004","6646561","0","JPY","Analyze"
